07595051-n	ind:def	agar-agar gurih yang dihasilkan dari rebusan kaki sapi
07595180-n	ind:def	gula yang dimasak untuk memberi warna dan rasa pada makanan
07598529-n	ind:def	permen yang dibuat dari bubuk carob
07598622-n	ind:def	mentega dan kacang almon
07598928-n	ind:def	permen jelai (terbuat dari gula tebu yang dicairkan dan didinginkan)
07599068-n	ind:def	permen dari Inggris dengan rasa brendi
07599242-n	ind:def	permen dengan rasa jeruk nipis/lemon dan berwarna kuning
07599383-n	ind:def	permen bulat dengan rasa asam
07599554-n	ind:def	permen bulat pipih rasaspedas
07599783-n	ind:def	gula-gula yang dibuat dari karamel
07599911-n	ind:def	gula-gula yang berisi kacang
07600177-n	ind:def	permen karet bulat dan berwarna-warni
07600394-n	ind:def	permen yang terbuat dari mentega dan gula merah
07600506-n	ind:def	buah yang dimasak di dalam sirup dan berlapiskan gula pasir
07600696-n	ind:def	apel yang dilapisi gula karamel
07601025-n	ind:def	kulit jeruk bali yang dimasak dan ditaburi gula
07601175-n	ind:def	kulit jeruk nipis yang dimasak dan ditaburi gula
07601290-n	ind:def	kulit jeruk yang dimasak dan ditaburi gula
07601407-n	ind:def	permen dari irisan kulit dimasak di dalam sirup
07601686-n	ind:def	permen berbentuk butiran jagung
07602650-n	ind:def	bagian tengah permen yang dilapisi cokelat
07603411-n	ind:def	singkatan dalam bahasa Inggris untuk cokelat
07603613-n	ind:def	cokelat susu diproduksi oleh perusahaan Hershey
07603722-n	ind:def	cokelat cair pahit manis
07603930-n	ind:def	cokelat yang mengandung 32 persen mentega cokelat
07604182-n	ind:def	potongan cokelat manis untuk taburan es krim
07604840-n	ind:def	cokelat tipis yang dilapisi gula berwarna
07604956-n	ind:def	permen berisi buah atau kacang
07605198-n	ind:def	kacang atau potongan buah yang dilapisi gula
07605282-n	ind:def	permen perak berbentuk manik-manik digunakan untuk menghias kue
07605380-n	ind:def	permen yang berisi krim
07605597-n	ind:def	permen cokelat yang lunak
07605693-n	ind:def	permen lunak berisi krim putih
07605804-n	ind:def	permen lunak yang terbuat dari gula merah
07605944-n	ind:def	permen yang dilapisi dengan gula pasir
07606058-n	ind:def	permen kenyal rasa buah
07606191-n	ind:def	permen garing yang dibuat dari madu
07606278-n	ind:def	permen rasa min/pedas
07606419-n	ind:def	permen dengan rasa horehound
07606538-n	ind:def	permen dengan rasa pedas
07606669-n	ind:def	permen dengan isi selai kacang
07606764-n	ind:def	permen dengan rasa menggigit
07606933-n	ind:def	permen yang mengigit dengan rasa sirup gula
07607027-n	ind:def	permen dengan rasa menggigit terbuat dari gula dan telur
07607138-n	ind:def	permen yang mengigit dengan rasa cokelat
07607280-n	ind:def	permen yang terbuat dari gula merah dan mentega dengan rasa mengigit
07607361-n	ind:def	permen dengan rasa kayu manis
07607492-n	ind:def	permen berbentuk seorang penolong
07608098-n	ind:def	permen yang terbuat dari agar-agar
07608245-n	ind:def	permen yang terbat dari kacang kenari dan putih telur
07608339-n	ind:def	permen yang terbuat dari gula
07608429-n	ind:def	madu dan dicelupkan ke dalam cokelat
07608533-n	ind:def	pasta kacang dan gula di atas kue-kue berbentuk batangan
07608641-n	ind:def	potongan kacang di dalam gula-gula
07608721-n	ind:def	jagung brondong bulat yang dicampur dengan gula
07608866-n	ind:def	permen cokelat yang dibentuk terbuat dari gula merah
07609083-n	ind:def	permen bertongkat dengan rasa pedas
07609549-n	ind:def	gulali yang terbuat dari sirup manis
07609728-n	ind:def	permen agar-agar dengan rasa air mawar
07610295-n	ind:def	minuman yang sangat lezat
07610502-n	ind:def	makanan penutup berupa buah-buahan seperti jeruk dan pisang dan diparuti kelapa
07610620-n	ind:def	kue yang dilapisi dengan es krim
07610746-n	ind:def	puding rasa kacang almon manis
07610890-n	ind:def	kue yang berisi buah-buahan
07611046-n	ind:def	makanan penutup berupa rebusan atau kue dibakar
07611148-n	ind:def	makanan penutup berupa kue-kue yang berisi buah-buahan
07611733-n	ind:def	makanan penutup terbuat dari susu manis
07611839-n	ind:def	makanan rinagn yang terbuat dari ikan atau daging dicampur agar-agar
07611991-n	ind:def	makanan penutup yang gurih terbuat dari kocokan putih telur dan krim kental
07612137-n	ind:def	makanan penutup terbuat dari meringue diisi dengan buah-buahan atau krim kocok
07612273-n	ind:def	es krim dan buah persik serta campuran minuman keras
07612367-n	ind:def	kocokan gula dan putih telur atau krim dan ditaburi buah-buahan
07612530-n	ind:def	makanan penutup berupa buah prem dan krim kocok
07612996-n	ind:def	makanan penutup yang utama di Inggris
07613158-n	ind:def	krim manis ditaburi dengan anggur mearh atau minuman beralkohol
07613480-n	ind:def	puding dinagin yang terbuat dari potongan kue
07613671-n	ind:def	kue agar-agar yang dilumuri anggur merah dan dihiasi almon dan buah-buahan
07613815-n	ind:def	makanan penutup berupa agar-agar rasa buah
07614004-n	ind:def	kue yang dilumuri krim Bavarian
07614103-n	ind:def	apel yang dibungkus kue dan dibakar
07614198-n	ind:def	makanan penutup berupa buah-buahan beku yang tidak mengandung susu
07614348-n	ind:def	es serut sari buah
07614730-n	ind:def	es krim di letak dalam wafer berbentuk kerucut
07614942-n	ind:def	singkatan untuk es krim cokelat di Inggris
07615052-n	ind:def	es krim aneka rasa dan warna
07615190-n	ind:def	es krim rasa buah persik
07615289-n	ind:def	es serut sari buah ditambah susu
07615460-n	ind:def	es krim rasa strobery
07615569-n	ind:def	es krim berisi potongan manisan buah
07615671-n	ind:def	es krim rasa vanila
07615774-n	ind:def	es krim yang diberi batang
07615954-n	ind:def	es krim yang terbuat dari susu
07616046-n	ind:def	makanan beku berupa yogurt beku dan manis
07616174-n	ind:def	es krim berbentuk bola dengan sirup buah
07616265-n	ind:def	es krim cokelat berbentul bulat dan ditaburi kelapa
07616487-n	ind:def	es krim yang dihidangkan dengan taburan
07616590-n	ind:def	potongan buah dan es krim dilapisi dengan krim
07616748-n	ind:def	potongan pisang yang memenjang diberi sesendok es krim
07616906-n	ind:def	makanan penutup berupa campuran puding dingin
07617051-n	ind:def	makanan penutup seperti es krim tetapi dimasak dengan bahan dasar puding
07617447-n	ind:def	kocokan putih telur dan krim yang dibuat dari ikan
07617526-n	ind:def	kocokan putih telur dan krim yang dibuat dari ayam
07617611-n	ind:def	kocokan putih telur dan krim yang dibuat dari cokelat
07617839-n	ind:def	puding terbuat dari parutan wortel
07617932-n	ind:def	puding jagung (terbuat dari jagung, krim dan telur)
07618587-n	ind:def	puding yang terbuat dari apel dan remahan roti
07618684-n	ind:def	puding beku yang terbuat dari chestnuts
07619301-n	ind:def	puding yang diberi saus rasa vanila atau minuman beralkohol
07619409-n	ind:def	puding yang ditaburi gula dan dipanggang
07619508-n	ind:def	puding berisi buah-buahan
07619594-n	ind:def	sejenis kuih tat telur dan keju
07619786-n	ind:def	kue tart yang tidak manis terbuat dari keju dan daging panggang
07620047-n	ind:def	puding yang dibuat dari tepung tapioka
07620145-n	ind:def	puding yang terbuat dari kue gulung berisi selai atau buah dan dipanggang
07620327-n	ind:def	puding manis yang terbuat dari lemak dan dikukus
07620485-n	ind:def	puding yang terbuat dari lemak dan berisi kismis
07620597-n	ind:def	krim Bavaria (yang terbuat dari puding dan dikentalkan dengan agar-agar)
07620689-n	ind:def	ceri yang yang diawetkan di dalam minuman maraschino
07621001-n	ind:def	lapisan manis dan gurih biasanya untuk melapisi makanan
07621140-n	ind:def	lapisan yang manis dan dibuat dari kocokan putih telur dan gula
07621264-n	ind:def	gula berwarna seperti manik-manik yang digunakan untuk taburan
07621388-n	ind:def	krim yang digiling menjadi halus dan tipis
07621497-n	ind:def	hidangan penutup yang terdiri dari campuran gula
07621776-n	ind:def	lapisan pada atas makanan
07621976-n	ind:def	lapisan yang mudah hancur di atas kue
07622061-n	ind:def	kue yang dipanggang di dalam oven/pemanggang
07622261-n	ind:def	remah-remah kue atau roti
07622587-n	ind:def	remah-remah kue kering
07622708-n	ind:def	cara membuat kuih dan pastri
07623363-n	ind:def	makanan penutup berupa apel yang dilapisi dengan kulit yang garing
07623475-n	ind:def	kue yang diisi dengan krim rasa almon
07623576-n	ind:def	kue yang dilapisi dengan streusel
07623834-n	ind:def	kue tar yang disini dengan potongan apel dan gula
07623933-n	ind:def	kue pai kecil yang diisi dengan buah
07624130-n	ind:def	kue pai kecil yang diisi dengan buah dan gula
07624239-n	ind:def	kue tar berbentuk kerang yang diisi dengan undang laut yang dimasak
07624466-n	ind:def	kue yang diisi lalu dilipat
07624666-n	ind:def	kue yang diisi apel lalu dilipat
07624757-n	ind:def	kue yang diisi kentang atau keju dan dilipat lalu dipanggang
07624924-n	ind:def	kue kecil yang diisi dan dilipat lalu dipanggang atau digoreng
07625061-n	ind:def	kue kecil yang diisi dengan sayuran atau daging dan dilipat lalu digoreng
07625201-n	ind:def	kue kecil berbentuk kerang untuk campuran krim dari cincangan makanan
07625324-n	ind:def	cincangan daging atau ikan yang dicampur saus gurih dan panggang dicetakan kecil
07625831-n	ind:def	kue pai yang terbuat dari adonan biskuit dan dioleskan di atas buah
07625977-n	ind:def	kue pai yang diisi dengan campuran remah-remah yang manis dan sirup gula
07626094-n	ind:def	kue pai yang berisi daging cincang
07626174-n	ind:def	kue pai yang berisi potongan apel dan gula
07626287-n	ind:def	kue pai yang berisi puding lemon dan dilapisi krim putih telur dan gula
07626405-n	ind:def	kue pai yang berisi bluberry dan gula
07626501-n	ind:def	kue pai yang berisi potongan-potongan rhibarb dan gula yang banyak
07626602-n	ind:def	kue pai yang dibuat dari kacang pecan
07626721-n	ind:def	kue pai yang terbuat dari labu
07626833-n	ind:def	kue pai yang terbuat dari labu musim dingin
07626959-n	ind:def	kue isi yang terbuat dari gumpalan pasta
07627086-n	ind:def	kue berbentuk persegi panjang yang ditumpuk dan diisi dengan krim puding
07627223-n	ind:def	kue berbentuk kerang yang diisi dengan gumpalan pasta
07627380-n	ind:def	kue isi sosis gulung dan dipanggang
07627564-n	ind:def	kue yang terbuat dari gumpalan pasta dan diisi dengan campuran daging yang gurih
07627693-n	ind:def	kue yang terbuat dari adonan yang ditipiskan lalu digulung dan dipanggang
07627790-n	ind:def	kue yang berlapis tipis dan garing diisi dengan kacang dan madu
07627931-n	ind:def	adonan yang digunakan untuk membuat kue yang garing
07628068-n	ind:def	adonan setipis tisu untuk membuat kue (biasanya di Yunani)
07628181-n	ind:def	mentega yang dibuat menggumpal untuk bahan isian
07628328-n	ind:def	kue yang berlubang dan biasanya diisi dengan krim dan dilapisi cokelat
07628576-n	ind:def	kue yang diisi dengan gumpalan krim atau puding
07628691-n	ind:def	kue yang diisi dengan krim dan dilapisi
07628779-n	ind:def	kue yang diisi krim dan atasnya dilapisi cokelat
07629697-n	ind:def	kue pedas yang berisi saus apel
07629898-n	ind:def	kue khamir yang diremdam di dalam rum
07630398-n	ind:def	kue yang mengandung parutan kelapa di dalam mentega dan beku
07630512-n	ind:def	kue atau roti manis yang disajikan bersama kopi
07630667-n	ind:def	kismis dan kacang almon
07630782-n	ind:def	kue yang dilapisi oleh campuran gula dan mentega
07630909-n	ind:def	kue tebal yang berpori-pori dan dimasak di wajan
07631023-n	ind:def	kue kecil yang dipanggang di dalam cetakan mufin
07631109-n	ind:def	bolu cokelat yang sangat pekat
07631212-n	ind:def	kue bulat pipih dan manis yang diisi dengan buah kering
07631350-n	ind:def	kue yang mengandung buah kering
07631511-n	ind:def	bolu yang mengandung buah-buahan (biasanya dimakan saat natal)
07631672-n	ind:def	bolu yang mengandung buah-buahan dan kadang dilapisi pasta almon
07631834-n	ind:def	gabungan dari beberapa kue
07631926-n	ind:def	es krim yang dibentuk seperti kue/bolu es krim
07632240-n	ind:def	bolu sifon yang dibuat tanpa lemak telur
07632357-n	ind:def	bolu sifon yang tipis dan dilapisi selai lalu di gulung
07632515-n	ind:def	kue sifon yang bisa dimakan dengan segelas anggur Madeira
07632679-n	ind:def	kue sifon kecil yang diisi dengan krim buatan
07632802-n	ind:def	cake pengantin/bolu pengantin
07632980-n	ind:def	bolu yang dibuat tanpa lemak telur
07633064-n	ind:def	bolu yang dibumbui rempah-rempah
07633146-n	ind:def	bolu/kue dengan rasa jahe
07633229-n	ind:def	1 pon gula and 1 pon tepung
07633369-n	ind:def	kue lapis yang berisi sesuatu yang manis
07633511-n	ind:def	buah-buahan atau kacang-kacangan
07633743-n	ind:def	kue yang lembut berisi buah prem yang telah dikentalkan
07633861-n	ind:def	kue/biskuit tipis kecil berbentuk cincin
07633960-n	ind:def	kue/bolu sifon yang dipanggang di dalam cetakan cincin
07634048-n	ind:def	kue/bolu lapis yang di isi dengan puding
07634141-n	ind:def	kue yang atasnya berupa lapisan buah yang manis
07634306-n	ind:def	kue/bolu dengan rasa manis madu
07634406-n	ind:def	bolu yang terbuat dari dua adonan hitam dan putih
07634605-n	ind:def	kue/bolu manis yang diberi wijen atau biji jinten dan jeruk nipis
07634751-n	ind:def	kue atau biskuit kecil yang biasa disajikan dengan teh
07634901-n	ind:def	kue atau biskuit tipis dan sedikit manis yang biasa disajikan bersama teh
07635044-n	ind:def	kue tipis dan manis biasa disajikan dengan teh dan dihidangkan panas-panas
07635934-n	ind:def	kue rasa rempah-rempah
07636534-n	ind:def	kue yang berisi pasta almon
07636669-n	ind:def	makaroni rasa minuman ratafia
07636869-n	ind:def	kue yang dibuat dari putih telur dan gula
07636957-n	ind:def	bolu sifon berbentuk jari kecil
07637045-n	ind:def	kue yang dibut tanpa mentega dan beraroma adam manis
07637178-n	ind:def	biskuit yang pedas manis sebagian diisi dengan sirup gula
07637398-n	ind:def	kue/biskuit berisi pasta kismis atau kacang-kacangan
07637508-n	ind:def	kue/biskuit yang adonannya di simpan di lemari es terlebih dahulu
07637737-n	ind:def	kue/biskuit yang berisi buah-buahan
07637949-n	ind:def	kue berbentuk batangan yang berisi selai aprikot
07638039-n	ind:def	kue berbentuk batangan yang berisi kurma cincang
07638128-n	ind:def	kue/biskuit yang ditaburi gula pasir
07638226-n	ind:def	kue/biskuit yang berisi havermut
07638574-n	ind:def	roti jahe yang dipotong menyerupai manusia
07638676-n	ind:def	kue kecil yang berbentuk cincin digoreng di dalam lemak
07639188-n	ind:def	donat yang tebruat dari ragi
07639344-n	ind:def	donat yang berisi selai
07639475-n	ind:def	donat tradisional dimakannya pada hari selasa sebelum rabu abu [dalam Katolik]
07639716-n	ind:def	donat yang ditaburi gula halus
07639855-n	ind:def	kue goreng yang berisi buah
07640014-n	ind:def	kue goreng yang berisi potongan apel
07640105-n	ind:def	kue goreng yang berisi jagung
07640560-n	ind:def	tepung yang diberi ragi kemudian dan dibuat menjadi kue kecil-kecil
07640653-n	ind:def	kue panekuk yang dibuat dari tepung gandum
07640749-n	ind:def	kue panekuk yang dibuat dari mentega susu
07640844-n	ind:def	Panekuk Rusia yang dibuat dari gandum dan ragi
07640991-n	ind:def	kue panekuk orang Yahudi
07641256-n	ind:def	crepes dibakar dengan saus oranye-dan-minuman keras manis rasa lemon
07641581-n	ind:def	panekuk yang terbuat dari kentang
07641699-n	ind:def	panekuk yang dipanggang di dalam cetakan kue wafel/bapel
07641928-n	ind:def	kue yang terbuat dari ikan dan kentang
07642070-n	ind:def	kue yang kecil dan lapisan atasnya keras menyerupai batu
07642182-n	ind:def	kue yang terdiri dari 2 potongan kue sifon dan diisi selai ditengahnya
07642361-n	ind:def	potongan ikan yang diberi tepung dan digoreng
07642742-n	ind:def	bubur apel yang pedas
07642833-n	ind:def	makanan Cina campuran antara buah-buahan dan jahe
07643026-n	ind:def	jelai yang sangat kental dibuat dari jeruk nipis
07643306-n	ind:def	agar-agar yang terbuat dari buah
07643474-n	ind:def	agar-agar sari apel
07643764-n	ind:def	selai/sele jeruk sitrus
07644244-n	ind:def	makanan pemutup berupa agar-agar dan jus buah
07645469-n	ind:def	anak ayam yang cocok untuk digoreng
07645631-n	ind:def	anak ayam yang cocok untuk dipanggang
07645886-n	ind:def	unggas yang baru dipotong lalu dipanggang
07646067-n	ind:def	daging ayam betina yang cocok untuk direbus
07646163-n	ind:def	daging ayam betina yang cocok untuk dipanggang
07646284-n	ind:def	daging ayam betina yang menyerupai ayam hutan
07647870-n	ind:def	kaki ayam [bagian bawah]
07648036-n	ind:def	kaki kalkun [bagian bawah]
07648150-n	ind:def	kaki ayam [bagian bawah]
07648997-n	ind:def	sayap ayam dimasak dengan saus barbercue
07649202-n	ind:def	alat bantu untuk memisahkan daging dari tulang
07649342-n	ind:def	otot kecil di setiap sisi belakang unggas
07649582-n	ind:def	makanan yang dibentuk seperti roti tawar
